X	y	y_2std
-4.399999999999920419e+00	-1.874937662247327131e-06	4.755159684442654466e+00
-4.349999999999919709e+00	-2.859895133968081109e-06	4.755159684441710333e+00
-4.299999999999918998e+00	-4.335074965822577343e-06	4.755159684439562717e+00
-4.249999999999918288e+00	-6.530197392592855756e-06	4.755159684434737244e+00
-4.199999999999917577e+00	-9.775504098300161459e-06	4.755159684424029365e+00
-4.149999999999916866e+00	-1.454236791294488003e-05	4.755159684400574349e+00
-4.099999999999916156e+00	-2.149879692714362658e-05	4.755159684349842486e+00
-4.049999999999915445e+00	-3.158465923870070537e-05	4.755159684241506923e+00
-3.999999999999914735e+00	-4.611276668407230262e-05	4.755159684013094079e+00
-3.949999999999914024e+00	-6.690353093498515149e-05	4.755159683537626414e+00
-3.899999999999913314e+00	-9.646276187281934821e-05	4.755159682560453405e+00
-3.849999999999912603e+00	-1.382143223066874987e-04	4.755159680577710546e+00
-3.799999999999911893e+00	-1.968017720771590435e-04	4.755159676605777541e+00
-3.749999999999911182e+00	-2.784757889722439071e-04	4.755159668750304824e+00
-3.699999999999910472e+00	-3.915869688110268734e-04	4.755159653412156295e+00
-3.649999999999909761e+00	-5.472064625841478042e-04	4.755159623845767847e+00
-3.599999999999909051e+00	-7.598996298310116415e-04	4.755159567580209412e+00
-3.549999999999908340e+00	-1.048680235534224037e-03	4.755159461874142401e+00
-3.499999999999907629e+00	-1.438174382285719970e-03	4.755159265825569470e+00
-3.449999999999906919e+00	-1.960023964261674388e-03	4.755158906881247205e+00
-3.399999999999906208e+00	-2.654558493776016607e-03	4.755158258123093340e+00
-3.349999999999905498e+00	-3.572761156916179088e-03	4.755157100617405597e+00
-3.299999999999904787e+00	-4.778549323490981389e-03	4.755155061981303888e+00
-3.249999999999904077e+00	-6.351380866323032628e-03	4.755151517736517341e+00
-3.199999999999903366e+00	-8.389184949669973787e-03	4.755145435466802795e+00
-3.149999999999902656e+00	-1.101159890787452474e-02	4.755135132661173714e+00
-3.099999999999901945e+00	-1.436347106697989130e-02	4.755117906741569200e+00
-3.049999999999901235e+00	-1.861856268512248822e-02	4.755089479488803228e+00
-2.999999999999900524e+00	-2.398335071321848477e-02	4.755043177390547271e+00
-2.949999999999899813e+00	-3.070079729217837367e-02	4.754968744181346629e+00
-2.899999999999899103e+00	-3.905391274865689655e-02	4.754850652486550366e+00
-2.849999999999898392e+00	-4.936889779291740721e-02	4.754665749435910804e+00
-2.799999999999897682e+00	-6.201760969065700513e-02	4.754380039128530910e+00
-2.749999999999896971e+00	-7.741905898156130339e-02	4.753944377347790962e+00
-2.699999999999896261e+00	-9.603961099567490112e-02	4.753288837305983172e+00
-2.649999999999895550e+00	-1.183915435668830285e-01	4.752315507712711273e+00
-2.599999999999894840e+00	-1.450296028490050959e-01	4.750889515855262424e+00
-2.549999999999894129e+00	-1.765452069716100802e-01	4.748828138889476413e+00
-2.499999999999893419e+00	-2.135579761993675607e-01	4.745887985258442576e+00
-2.449999999999892708e+00	-2.567043215236759490e-01	4.741750400794784603e+00
-2.399999999999891998e+00	-3.066229035712914053e-01	4.736005480352610597e+00
-2.349999999999891287e+00	-3.639368814494031712e-01	4.728135337032880692e+00
-2.299999999999890576e+00	-4.292330061264991170e-01	4.717497578360902999e+00
-2.249999999999889866e+00	-5.030377727169463853e-01	4.703310233077460545e+00
-2.199999999999889155e+00	-5.857910260042792361e-01	4.684639626316419836e+00
-2.149999999999888445e+00	-6.778176068971000223e-01	4.660392873976014094e+00
-2.099999999999887734e+00	-7.792978253153727275e-01	4.629316720777661764e+00
-2.049999999999887024e+00	-8.902377364248130753e-01	4.590004352161950685e+00
-1.999999999999886313e+00	-1.010440369912132041e+00	4.540911554707352416e+00
-1.949999999999885603e+00	-1.139479203067318869e+00	4.480383189128441579e+00
-1.899999999999884892e+00	-1.276675264756415018e+00	4.406690399024196125e+00
-1.849999999999884182e+00	-1.421079296795410896e+00	4.318078347639605852e+00
-1.799999999999883471e+00	-1.571460371538383693e+00	4.212823603401406380e+00
-1.749999999999882760e+00	-1.726302262301963486e+00	4.089299634499631964e+00
-1.699999999999882050e+00	-1.883808682933371559e+00	3.946048270893333321e+00
-1.649999999999881339e+00	-2.041918255194182130e+00	3.781854488119421376e+00
-1.599999999999880629e+00	-2.198329733355701698e+00	3.595821490236474904e+00
-1.549999999999879918e+00	-2.350537625163552580e+00	3.387442837939548035e+00
-1.499999999999879208e+00	-2.495877912573545743e+00	3.156668292018184552e+00
-1.449999999999878497e+00	-2.631583113994095946e+00	2.903960123943816640e+00
-1.399999999999877787e+00	-2.754845464997560445e+00	2.630336880126432852e+00
-1.349999999999877076e+00	-2.862886551325827256e+00	2.337401964328984949e+00
-1.299999999999876366e+00	-2.953031331700902040e+00	2.027354908691173740e+00
-1.249999999999875655e+00	-3.022784162481062076e+00	1.702983817576605441e+00
-1.199999999999874944e+00	-3.069904202819262462e+00	1.367638165086430435e+00
-1.149999999999874234e+00	-3.092477454655869096e+00	1.025181877603236424e+00
-1.099999999999873523e+00	-3.088982688066454152e+00	6.799274055187531918e-01
-1.049999999999872813e+00	-3.058348624219846101e+00	3.365522552779731114e-01
-9.999999999998721023e-01	-2.999999993607640025e+00	2.019901070416840652e-04
-9.499999999998713918e-01	-2.913890447482445190e+00	3.246307890715810496e-01
-8.999999999998706812e-01	-2.800520760302943390e+00	6.322073593756561971e-01
-8.499999999998699707e-01	-2.660941299537018079e+00	9.176890403067695656e-01
-7.999999999998692601e-01	-2.496738331161001856e+00	1.176254406645634631e+00
-7.499999999998685496e-01	-2.310004346495891703e+00	1.403426223179863097e+00
