X	y	y_2std
-1.299999999999876366e+00	-1.154455856350038001e+00	3.930674688242369985e+00
-1.249999999999875655e+00	-1.120387998995741929e+00	3.915033213551786684e+00
-1.199999999999874944e+00	-1.085377939791793089e+00	3.899958359855285828e+00
-1.149999999999874234e+00	-1.049443639229374670e+00	3.885455646729919277e+00
-1.099999999999873523e+00	-1.012604148877103816e+00	3.871529095343528848e+00
-1.049999999999872813e+00	-9.748795967877169621e-01	3.858181212744840938e+00
-9.999999999998721023e-01	-9.362911711782079260e-01	3.845412983677726437e+00
-9.499999999998713918e-01	-8.968611023978748653e-01	3.833223870074808470e+00
-8.999999999998706812e-01	-8.566126432022728165e-01	3.821611818315891362e+00
-8.499999999998699707e-01	-8.155700473544936768e-01	3.810573274264668520e+00
-7.999999999998692601e-01	-7.737585465786157579e-01	3.800103206024053382e+00
-7.499999999998685496e-01	-7.312043258935762013e-01	3.790195134277493771e+00
-6.999999999998678391e-01	-6.879344973590887369e-01	3.780841170011998820e+00
-6.499999999998671285e-01	-6.439770722685287385e-01	3.772032059349561095e+00
-5.999999999998664180e-01	-5.993609318269629282e-01	3.763757235148319946e+00
-5.499999999998657074e-01	-5.541157963557199473e-01	3.756004874974309793e+00
-4.999999999998649969e-01	-5.082721930679905409e-01	3.748761964989825834e+00
-4.499999999998642863e-01	-4.618614224630051002e-01	3.742014369256243089e+00
-3.999999999998635758e-01	-4.149155233892883876e-01	3.735746903908113925e+00
-3.499999999998628653e-01	-3.674672368303512626e-01	3.729943415622036351e+00
-2.999999999998621547e-01	-3.195499684689394604e-01	3.724586863778470036e+00
-2.499999999998614442e-01	-2.711977500886091907e-01	3.719659405697487209e+00
-1.999999999998607336e-01	-2.224451998739124525e-01	3.715142484320307581e+00
-1.499999999998600231e-01	-1.733274816729198364e-01	3.711016917707187890e+00
-9.999999999985931254e-02	-1.238802632880698640e-01	3.707262989728490332e+00
-4.999999999985860200e-02	-7.413967386346695387e-02	3.703860541338991119e+00
1.421085471520200372e-13	-2.414226043878062167e-02	3.700789061845138228e+00
5.000000000014281909e-02	2.607505625825162765e-02	3.698027779600373322e+00
1.000000000001435296e-01	7.647502670701741834e-02	3.695555751593979643e+00
1.500000000001442402e-01	1.270201181016341330e-01	3.693351951433519353e+00
2.000000000001449507e-01	1.776725603943288545e-01	3.691395355258856981e+00
2.500000000001456613e-01	2.283943927966910203e-01	3.689665025166371848e+00
3.000000000001463718e-01	2.791475106598402256e-01	3.688140189764318233e+00
3.500000000001470823e-01	3.298937126536554132e-01	3.686800321523832746e+00
4.000000000001477929e-01	3.805947481644997854e-01	3.685625210633927118e+00
4.500000000001485034e-01	4.312123648303016199e-01	3.684595035112545158e+00
5.000000000001492140e-01	4.817083561315002038e-01	3.683690426968621701e+00
5.500000000001499245e-01	5.320446089561338132e-01	3.682892534251780869e+00
6.000000000001506351e-01	5.821831510573858282e-01	3.682183078866254178e+00
6.500000000001513456e-01	6.320861983219624447e-01	3.681544410063650741e+00
7.000000000001520561e-01	6.817162017681321906e-01	3.680959553564866038e+00
7.500000000001527667e-01	7.310358941926360377e-01	3.680412256294740558e+00
8.000000000001534772e-01	7.800083363864724895e-01	3.679887026743688061e+00
8.500000000001541878e-01	8.285969628403434539e-01	3.679369170998523231e+00
9.000000000001548983e-01	8.767656268616077497e-01	3.678844824509936107e+00
9.500000000001556089e-01	9.244786450257840293e-01	3.678300979686655481e+00
1.000000000000156319e+00	9.717008408869918235e-01	3.677725509426199579e+00
1.050000000000157030e+00	1.018397587873283383e+00	3.677107186709410946e+00
1.100000000000157740e+00	1.064534851294449691e+00	3.676435700400829010e+00
1.150000000000158451e+00	1.110079229391749855e+00	3.675701667409321249e+00
1.200000000000159162e+00	1.154997993361031927e+00	3.674896641373645689e+00
1.250000000000159872e+00	1.199259126282786081e+00	3.674013118045639903e+00
1.300000000000160583e+00	1.242831360894985249e+00	3.673044537549869037e+00
1.350000000000161293e+00	1.285684216146969261e+00	3.671985283702769109e+00
1.400000000000162004e+00	1.327788032475154090e+00	3.670830680576924188e+00
1.450000000000162714e+00	1.369114005744008544e+00	3.669576986497053550e+00
1.500000000000163425e+00	1.409634219798521215e+00	3.668221385653842592e+00
1.550000000000164135e+00	1.449321677577234846e+00	3.666761977519929161e+00
1.600000000000164846e+00	1.488150330737940452e+00	3.665197764249370938e+00
1.650000000000165556e+00	1.526095107751168189e+00	3.663528636237783243e+00
1.700000000000166267e+00	1.563131940419774768e+00	3.661755356015199414e+00
1.750000000000166978e+00	1.599237788786185499e+00	3.659879540637652529e+00
1.800000000000167688e+00	1.634390664392127990e+00	3.657903642736566319e+00
1.850000000000168399e+00	1.668569651859081793e+00	3.655830930377416355e+00
1.900000000000169109e+00	1.701754928761072483e+00	3.653665465870732376e+00
1.950000000000169820e+00	1.733927783764940056e+00	3.651412083669602016e+00
2.000000000000170530e+00	1.765070633016662560e+00	3.649076367478302441e+00
2.050000000000171241e+00	1.795167034755897895e+00	3.646664626686712207e+00
2.100000000000171951e+00	1.824201702144426562e+00	3.644183872234784793e+00
2.150000000000172662e+00	1.852160514297749527e+00	3.641641792000582800e+00
2.200000000000173372e+00	1.879030525512665140e+00	3.639046725794426784e+00
